state,action,q_value,last_action,debug
"('6', 'J', 'K')_-9.5_9_2",draw_deck_flip_3,0.0,Q-learning agent took from discard and placed at position 2,{}
"('10', '9')_-4.0_4_1",take_discard_1,0.0,Q-learning agent took from discard and placed at position 1,{}
"('10', '9')_-4.0_4_1",take_discard_2,0.0,Q-learning agent took from discard and placed at position 1,{}
"('10', '9')_-4.0_4_1",take_discard_3,0.0,Q-learning agent took from discard and placed at position 1,{}
"('10', '9')_-4.0_4_1",draw_deck_0,0.0,Q-learning agent took from discard and placed at position 1,{}
"('10', '9')_-4.0_4_1",draw_deck_1,0.0,Q-learning agent took from discard and placed at position 1,{}
"('10', '9')_-4.0_4_1",draw_deck_2,0.0,Q-learning agent took from discard and placed at position 1,{}
"('10', '9')_-4.0_4_1",draw_deck_3,0.0,Q-learning agent took from discard and placed at position 1,{}
"('10', '9')_-4.0_4_1",draw_deck_flip_0,0.0,Q-learning agent took from discard and placed at position 1,{}
"('10', '9')_-4.0_4_1",draw_deck_flip_1,0.0,Q-learning agent took from discard and placed at position 1,{}
"('10', '9')_-4.0_4_1",draw_deck_flip_2,0.0,Q-learning agent took from discard and placed at position 1,{}
"('10', '9')_-4.0_4_1",draw_deck_flip_3,0.0,Q-learning agent took from discard and placed at position 1,{}
"('10', '4', '9')_5.0_J_2",take_discard_2,0.0,Q-learning agent took from discard and placed at position 2,{}
"('10', '4', '9')_5.0_J_2",take_discard_3,0.0,Q-learning agent took from discard and placed at position 2,{}
"('10', '4', '9')_5.0_J_2",draw_deck_1,0.0,Q-learning agent took from discard and placed at position 2,{}
"('10', '4', '9')_5.0_J_2",draw_deck_2,0.0,Q-learning agent took from discard and placed at position 2,{}
"('10', '4', '9')_5.0_J_2",draw_deck_3,0.0,Q-learning agent took from discard and placed at position 2,{}
"('10', '4', '9')_5.0_J_2",draw_deck_flip_1,0.0,Q-learning agent took from discard and placed at position 2,{}
"('10', '4', '9')_5.0_J_2",draw_deck_flip_2,0.0,Q-learning agent took from discard and placed at position 2,{}
"('10', '4', '9')_5.0_J_2",draw_deck_flip_3,0.0,Q-learning agent took from discard and placed at position 2,{}
"('10', '4', '9', 'J')_4.0_A_3",take_discard_3,0.0,Q-learning agent took from discard and placed at position 3,{}
"('10', '4', '9', 'J')_4.0_A_3",draw_deck_2,0.0,Q-learning agent took from discard and placed at position 3,{}
"('10', '4', '9', 'J')_4.0_A_3",draw_deck_3,0.0,Q-learning agent took from discard and placed at position 3,{}
"('10', '4', '9', 'J')_4.0_A_3",draw_deck_flip_2,0.0,Q-learning agent took from discard and placed at position 3,{}
"('10', '4', '9', 'J')_4.0_A_3",draw_deck_flip_3,0.0,Q-learning agent took from discard and placed at position 3,{}
"('4', '9', 'A', 'J')_0.0_5_4",draw_deck_3,0.0,Q-learning agent took from discard and placed at position 4,{}
"('4', '9', 'A', 'J')_0.0_5_4",draw_deck_flip_3,0.0,Q-learning agent took from discard and placed at position 4,{}
"('6', '7')_-6.0_8_1",take_discard_1,0.0,Q-learning agent took from discard and placed at position 1,{}
"('6', '7')_-6.0_8_1",take_discard_2,0.0,Q-learning agent took from discard and placed at position 1,{}
"('6', '7')_-6.0_8_1",take_discard_3,0.0,Q-learning agent took from discard and placed at position 1,{}
"('6', '7')_-6.0_8_1",draw_deck_0,0.0,Q-learning agent took from discard and placed at position 1,{}
"('6', '7')_-6.0_8_1",draw_deck_1,0.0,Q-learning agent took from discard and placed at position 1,{}
"('6', '7')_-6.0_8_1",draw_deck_2,0.0,Q-learning agent took from discard and placed at position 1,{}
"('6', '7')_-6.0_8_1",draw_deck_3,0.0,Q-learning agent took from discard and placed at position 1,{}
"('6', '7')_-6.0_8_1",draw_deck_flip_0,0.0,Q-learning agent took from discard and placed at position 1,{}
"('6', '7')_-6.0_8_1",draw_deck_flip_1,0.0,Q-learning agent took from discard and placed at position 1,{}
"('6', '7')_-6.0_8_1",draw_deck_flip_2,0.0,Q-learning agent took from discard and placed at position 1,{}
"('6', '7')_-6.0_8_1",draw_deck_flip_3,0.0,Q-learning agent took from discard and placed at position 1,{}
"('6', '7', '8')_-1.0_2_2",take_discard_2,0.0,Q-learning agent took from discard and placed at position 2,{}
"('6', '7', '8')_-1.0_2_2",take_discard_3,0.0,Q-learning agent took from discard and placed at position 2,{}
"('6', '7', '8')_-1.0_2_2",draw_deck_1,0.0,Q-learning agent took from discard and placed at position 2,{}
"('6', '7', '8')_-1.0_2_2",draw_deck_2,0.0,Q-learning agent took from discard and placed at position 2,{}
"('6', '7', '8')_-1.0_2_2",draw_deck_3,0.0,Q-learning agent took from discard and placed at position 2,{}
"('6', '7', '8')_-1.0_2_2",draw_deck_flip_1,0.0,Q-learning agent took from discard and placed at position 2,{}
"('6', '7', '8')_-1.0_2_2",draw_deck_flip_2,0.0,Q-learning agent took from discard and placed at position 2,{}
"('6', '7', '8')_-1.0_2_2",draw_deck_flip_3,0.0,Q-learning agent took from discard and placed at position 2,{}
"('2', '6', '7', '8')_5.0_2_3",take_discard_3,0.0,Q-learning agent took from discard and placed at position 3,{}
"('2', '6', '7', '8')_5.0_2_3",draw_deck_2,0.0,Q-learning agent took from discard and placed at position 3,{}
"('2', '6', '7', '8')_5.0_2_3",draw_deck_3,0.0,Q-learning agent took from discard and placed at position 3,{}
"('2', '6', '7', '8')_5.0_2_3",draw_deck_flip_2,0.0,Q-learning agent took from discard and placed at position 3,{}
"('2', '6', '7', '8')_5.0_2_3",draw_deck_flip_3,0.0,Q-learning agent took from discard and placed at position 3,{}
"('2', '2', '7', '8')_0.0_4_4",draw_deck_3,0.0,Q-learning agent took from discard and placed at position 4,{}
"('2', '2', '7', '8')_0.0_4_4",draw_deck_flip_3,0.0,Q-learning agent took from discard and placed at position 4,{}
"('3', '9')_-5.0_5_1",take_discard_1,0.0,Q-learning agent took from discard and placed at position 1,{}
"('3', '9')_-5.0_5_1",take_discard_2,0.0,Q-learning agent took from discard and placed at position 1,{}
"('3', '9')_-5.0_5_1",take_discard_3,0.0,Q-learning agent took from discard and placed at position 1,{}
"('3', '9')_-5.0_5_1",draw_deck_0,0.0,Q-learning agent took from discard and placed at position 1,{}
"('3', '9')_-5.0_5_1",draw_deck_1,0.0,Q-learning agent took from discard and placed at position 1,{}
"('3', '9')_-5.0_5_1",draw_deck_2,0.0,Q-learning agent took from discard and placed at position 1,{}
"('3', '9')_-5.0_5_1",draw_deck_3,0.0,Q-learning agent took from discard and placed at position 1,{}
"('3', '9')_-5.0_5_1",draw_deck_flip_0,0.0,Q-learning agent took from discard and placed at position 1,{}
"('3', '9')_-5.0_5_1",draw_deck_flip_1,0.0,Q-learning agent took from discard and placed at position 1,{}
"('3', '9')_-5.0_5_1",draw_deck_flip_2,0.0,Q-learning agent took from discard and placed at position 1,{}
"('3', '9')_-5.0_5_1",draw_deck_flip_3,0.0,Q-learning agent took from discard and placed at position 1,{}
"('10', '3', '5', '9')_-9.0_K_3",take_discard_3,0.0,Q-learning agent took from discard and placed at position 3,{}
"('10', '3', '5', '9')_-9.0_K_3",draw_deck_2,0.0,Q-learning agent took from discard and placed at position 3,{}
"('10', '3', '5', '9')_-9.0_K_3",draw_deck_3,0.0,Q-learning agent took from discard and placed at position 3,{}
"('10', '3', '5', '9')_-9.0_K_3",draw_deck_flip_2,0.0,Q-learning agent took from discard and placed at position 3,{}
"('10', '3', '5', '9')_-9.0_K_3",draw_deck_flip_3,0.0,Q-learning agent took from discard and placed at position 3,{}
"('10', '3', '5', 'K')_5.5_5_4",draw_deck_3,0.0,Q-learning agent took from discard and placed at position 4,{}
"('10', '3', '5', 'K')_5.5_5_4",draw_deck_flip_3,0.0,Q-learning agent took from discard and placed at position 4,{}
"('7', '8', '9')_3.0_J_3",take_discard_3,0.0,Q-learning agent took from discard and placed at position 2,{}
"('7', '8', '9')_3.0_J_3",draw_deck_1,0.0,Q-learning agent took from discard and placed at position 2,{}
"('7', '8', '9')_3.0_J_3",draw_deck_3,0.0,Q-learning agent took from discard and placed at position 2,{}
"('7', '8', '9')_3.0_J_3",draw_deck_flip_1,0.0,Q-learning agent took from discard and placed at position 2,{}
"('7', '8', '9')_3.0_J_3",draw_deck_flip_3,0.0,Q-learning agent took from discard and placed at position 2,{}
"('7', '8', '9', 'J')_-7.0_Q_4",draw_deck_3,0.0,Q-learning agent took from discard and placed at position 4,{}
"('7', '8', '9', 'J')_-7.0_Q_4",draw_deck_flip_3,0.0,Q-learning agent took from discard and placed at position 4,{}
"('J', 'Q')_-10.0_K_1",take_discard_1,0.0,Q-learning agent took from discard and placed at position 1,{}
"('J', 'Q')_-10.0_K_1",take_discard_2,0.0,Q-learning agent took from discard and placed at position 1,{}
"('J', 'Q')_-10.0_K_1",take_discard_3,0.0,Q-learning agent took from discard and placed at position 1,{}
"('J', 'Q')_-10.0_K_1",draw_deck_0,0.0,Q-learning agent took from discard and placed at position 1,{}
"('J', 'Q')_-10.0_K_1",draw_deck_1,0.0,Q-learning agent took from discard and placed at position 1,{}
"('J', 'Q')_-10.0_K_1",draw_deck_2,0.0,Q-learning agent took from discard and placed at position 1,{}
"('J', 'Q')_-10.0_K_1",draw_deck_3,0.0,Q-learning agent took from discard and placed at position 1,{}
"('J', 'Q')_-10.0_K_1",draw_deck_flip_0,0.0,Q-learning agent took from discard and placed at position 1,{}
"('J', 'Q')_-10.0_K_1",draw_deck_flip_1,0.0,Q-learning agent took from discard and placed at position 1,{}
"('J', 'Q')_-10.0_K_1",draw_deck_flip_2,0.0,Q-learning agent took from discard and placed at position 1,{}
"('J', 'Q')_-10.0_K_1",draw_deck_flip_3,0.0,Q-learning agent took from discard and placed at position 1,{}
"('J', 'K', 'Q')_-5.5_5_2",take_discard_2,0.0,Q-learning agent took from discard and placed at position 2,{}
"('J', 'K', 'Q')_-5.5_5_2",take_discard_3,0.0,Q-learning agent took from discard and placed at position 2,{}
"('J', 'K', 'Q')_-5.5_5_2",draw_deck_1,0.0,Q-learning agent took from discard and placed at position 2,{}
"('J', 'K', 'Q')_-5.5_5_2",draw_deck_2,0.0,Q-learning agent took from discard and placed at position 2,{}
"('J', 'K', 'Q')_-5.5_5_2",draw_deck_3,0.0,Q-learning agent took from discard and placed at position 2,{}
"('J', 'K', 'Q')_-5.5_5_2",draw_deck_flip_1,0.0,Q-learning agent took from discard and placed at position 2,{}
"('J', 'K', 'Q')_-5.5_5_2",draw_deck_flip_2,0.0,Q-learning agent took from discard and placed at position 2,{}
"('J', 'K', 'Q')_-5.5_5_2",draw_deck_flip_3,0.0,Q-learning agent took from discard and placed at position 2,{}
"('5', 'J', 'J', 'K')_9.5_K_4",draw_deck_3,0.0,Q-learning agent took from discard and placed at position 4,{}
"('5', 'J', 'J', 'K')_9.5_K_4",draw_deck_flip_3,0.0,Q-learning agent took from discard and placed at position 4,{}
"('9', 'Q')_-7.5_K_1",take_discard_1,0.0,Q-learning agent took from discard and placed at position 1,{}
"('9', 'Q')_-7.5_K_1",take_discard_2,0.0,Q-learning agent took from discard and placed at position 1,{}
"('9', 'Q')_-7.5_K_1",take_discard_3,0.0,Q-learning agent took from discard and placed at position 1,{}
"('9', 'Q')_-7.5_K_1",draw_deck_0,0.0,Q-learning agent took from discard and placed at position 1,{}
"('9', 'Q')_-7.5_K_1",draw_deck_1,0.0,Q-learning agent took from discard and placed at position 1,{}
"('9', 'Q')_-7.5_K_1",draw_deck_2,0.0,Q-learning agent took from discard and placed at position 1,{}
"('9', 'Q')_-7.5_K_1",draw_deck_3,0.0,Q-learning agent took from discard and placed at position 1,{}
"('9', 'Q')_-7.5_K_1",draw_deck_flip_0,0.0,Q-learning agent took from discard and placed at position 1,{}
"('9', 'Q')_-7.5_K_1",draw_deck_flip_1,0.0,Q-learning agent took from discard and placed at position 1,{}
"('9', 'Q')_-7.5_K_1",draw_deck_flip_2,0.0,Q-learning agent took from discard and placed at position 1,{}
"('9', 'Q')_-7.5_K_1",draw_deck_flip_3,0.0,Q-learning agent took from discard and placed at position 1,{}
"('9', 'K', 'Q')_-8.5_Q_2",take_discard_2,0.0,Q-learning agent took from discard and placed at position 2,{}
"('9', 'K', 'Q')_-8.5_Q_2",take_discard_3,0.0,Q-learning agent took from discard and placed at position 2,{}
"('9', 'K', 'Q')_-8.5_Q_2",draw_deck_1,0.0,Q-learning agent took from discard and placed at position 2,{}
"('9', 'K', 'Q')_-8.5_Q_2",draw_deck_2,0.0,Q-learning agent took from discard and placed at position 2,{}
"('9', 'K', 'Q')_-8.5_Q_2",draw_deck_3,0.0,Q-learning agent took from discard and placed at position 2,{}
"('9', 'K', 'Q')_-8.5_Q_2",draw_deck_flip_1,0.0,Q-learning agent took from discard and placed at position 2,{}
"('9', 'K', 'Q')_-8.5_Q_2",draw_deck_flip_2,0.0,Q-learning agent took from discard and placed at position 2,{}
"('9', 'K', 'Q')_-8.5_Q_2",draw_deck_flip_3,0.0,Q-learning agent took from discard and placed at position 2,{}
"('9', 'K', 'Q', 'Q')_-13.0_3_3",take_discard_3,0.0,Q-learning agent took from discard and placed at position 3,{}
"('9', 'K', 'Q', 'Q')_-13.0_3_3",draw_deck_2,0.0,Q-learning agent took from discard and placed at position 3,{}
"('9', 'K', 'Q', 'Q')_-13.0_3_3",draw_deck_3,0.0,Q-learning agent took from discard and placed at position 3,{}
"('9', 'K', 'Q', 'Q')_-13.0_3_3",draw_deck_flip_2,0.0,Q-learning agent took from discard and placed at position 3,{}
"('9', 'K', 'Q', 'Q')_-13.0_3_3",draw_deck_flip_3,0.0,Q-learning agent took from discard and placed at position 3,{}
"('8', 'K')_-1.0_6_1",take_discard_1,0.0,Q-learning agent took from discard and placed at position 1,{}
"('8', 'K')_-1.0_6_1",take_discard_2,0.0,Q-learning agent took from discard and placed at position 1,{}
"('8', 'K')_-1.0_6_1",take_discard_3,0.0,Q-learning agent took from discard and placed at position 1,{}
"('8', 'K')_-1.0_6_1",draw_deck_0,0.0,Q-learning agent took from discard and placed at position 1,{}
"('8', 'K')_-1.0_6_1",draw_deck_1,0.0,Q-learning agent took from discard and placed at position 1,{}
"('8', 'K')_-1.0_6_1",draw_deck_2,0.0,Q-learning agent took from discard and placed at position 1,{}
"('8', 'K')_-1.0_6_1",draw_deck_3,0.0,Q-learning agent took from discard and placed at position 1,{}
"('8', 'K')_-1.0_6_1",draw_deck_flip_0,0.0,Q-learning agent took from discard and placed at position 1,{}
"('8', 'K')_-1.0_6_1",draw_deck_flip_1,0.0,Q-learning agent took from discard and placed at position 1,{}
"('8', 'K')_-1.0_6_1",draw_deck_flip_2,0.0,Q-learning agent took from discard and placed at position 1,{}
"('8', 'K')_-1.0_6_1",draw_deck_flip_3,0.0,Q-learning agent took from discard and placed at position 1,{}
"('6', '8', 'K')_0.5_4_2",take_discard_2,0.0,Q-learning agent took from discard and placed at position 2,{}
"('6', '8', 'K')_0.5_4_2",take_discard_3,0.0,Q-learning agent took from discard and placed at position 2,{}
"('6', '8', 'K')_0.5_4_2",draw_deck_1,0.0,Q-learning agent took from discard and placed at position 2,{}
"('6', '8', 'K')_0.5_4_2",draw_deck_2,0.0,Q-learning agent took from discard and placed at position 2,{}
"('6', '8', 'K')_0.5_4_2",draw_deck_3,0.0,Q-learning agent took from discard and placed at position 2,{}
"('6', '8', 'K')_0.5_4_2",draw_deck_flip_1,0.0,Q-learning agent took from discard and placed at position 2,{}
"('6', '8', 'K')_0.5_4_2",draw_deck_flip_2,0.0,Q-learning agent took from discard and placed at position 2,{}
"('6', '8', 'K')_0.5_4_2",draw_deck_flip_3,0.0,Q-learning agent took from discard and placed at position 2,{}
"('4', '6', '8', 'K')_-3.5_7_3",take_discard_3,0.0,Q-learning agent took from discard and placed at position 3,{}
"('4', '6', '8', 'K')_-3.5_7_3",draw_deck_2,0.0,Q-learning agent took from discard and placed at position 3,{}
"('4', '6', '8', 'K')_-3.5_7_3",draw_deck_3,0.0,Q-learning agent took from discard and placed at position 3,{}
"('4', '6', '8', 'K')_-3.5_7_3",draw_deck_flip_2,0.0,Q-learning agent took from discard and placed at position 3,{}
"('4', '6', '8', 'K')_-3.5_7_3",draw_deck_flip_3,0.0,Q-learning agent took from discard and placed at position 3,{}
"('3', 'A')_0.0_A_1",take_discard_1,0.0,Q-learning agent took from discard and placed at position 1,{}
"('3', 'A')_0.0_A_1",take_discard_2,0.0,Q-learning agent took from discard and placed at position 1,{}
"('3', 'A')_0.0_A_1",take_discard_3,0.0,Q-learning agent took from discard and placed at position 1,{}
"('3', 'A')_0.0_A_1",draw_deck_0,0.0,Q-learning agent took from discard and placed at position 1,{}
"('3', 'A')_0.0_A_1",draw_deck_1,0.0,Q-learning agent took from discard and placed at position 1,{}
"('3', 'A')_0.0_A_1",draw_deck_2,0.0,Q-learning agent took from discard and placed at position 1,{}
"('3', 'A')_0.0_A_1",draw_deck_3,0.0,Q-learning agent took from discard and placed at position 1,{}
"('3', 'A')_0.0_A_1",draw_deck_flip_0,0.0,Q-learning agent took from discard and placed at position 1,{}
"('3', 'A')_0.0_A_1",draw_deck_flip_1,0.0,Q-learning agent took from discard and placed at position 1,{}
"('3', 'A')_0.0_A_1",draw_deck_flip_2,0.0,Q-learning agent took from discard and placed at position 1,{}
"('3', 'A')_0.0_A_1",draw_deck_flip_3,0.0,Q-learning agent took from discard and placed at position 1,{}
"('3', '9', 'A')_2.5_A_3",take_discard_3,0.0,Q-learning agent took from discard and placed at position 2,{}
"('3', '9', 'A')_2.5_A_3",draw_deck_1,0.0,Q-learning agent took from discard and placed at position 2,{}
"('3', '9', 'A')_2.5_A_3",draw_deck_3,0.0,Q-learning agent took from discard and placed at position 2,{}
"('3', '9', 'A')_2.5_A_3",draw_deck_flip_1,0.0,Q-learning agent took from discard and placed at position 2,{}
"('3', '9', 'A')_2.5_A_3",draw_deck_flip_3,0.0,Q-learning agent took from discard and placed at position 2,{}
"('5', 'Q')_-5.0_6_1",take_discard_1,0.0,Q-learning agent took from discard and placed at position 1,{}
"('5', 'Q')_-5.0_6_1",take_discard_2,0.0,Q-learning agent took from discard and placed at position 1,{}
"('5', 'Q')_-5.0_6_1",take_discard_3,0.0,Q-learning agent took from discard and placed at position 1,{}
"('5', 'Q')_-5.0_6_1",draw_deck_0,0.0,Q-learning agent took from discard and placed at position 1,{}
"('5', 'Q')_-5.0_6_1",draw_deck_1,0.0,Q-learning agent took from discard and placed at position 1,{}
"('5', 'Q')_-5.0_6_1",draw_deck_2,0.0,Q-learning agent took from discard and placed at position 1,{}
"('5', 'Q')_-5.0_6_1",draw_deck_3,0.0,Q-learning agent took from discard and placed at position 1,{}
"('5', 'Q')_-5.0_6_1",draw_deck_flip_0,0.0,Q-learning agent took from discard and placed at position 1,{}
"('5', 'Q')_-5.0_6_1",draw_deck_flip_1,0.0,Q-learning agent took from discard and placed at position 1,{}
"('5', 'Q')_-5.0_6_1",draw_deck_flip_2,0.0,Q-learning agent took from discard and placed at position 1,{}
"('5', 'Q')_-5.0_6_1",draw_deck_flip_3,0.0,Q-learning agent took from discard and placed at position 1,{}
"('5', '6', 'Q')_9.0_5_3",take_discard_2,0.0,Q-learning agent took from discard and placed at position 2,{}
"('5', '6', 'Q')_9.0_5_3",draw_deck_1,0.0,Q-learning agent took from discard and placed at position 2,{}
"('5', '6', 'Q')_9.0_5_3",draw_deck_2,0.0,Q-learning agent took from discard and placed at position 2,{}
"('5', '6', 'Q')_9.0_5_3",draw_deck_flip_1,0.0,Q-learning agent took from discard and placed at position 2,{}
"('5', '6', 'Q')_9.0_5_3",draw_deck_flip_2,0.0,Q-learning agent took from discard and placed at position 2,{}
"('5', '5', '6', 'Q')_-3.0_8_4",draw_deck_2,0.0,Q-learning agent took from discard and placed at position 3,{}
"('5', '5', '6', 'Q')_-3.0_8_4",draw_deck_flip_2,0.0,Q-learning agent took from discard and placed at position 3,{}
"('3', 'Q')_0.0_3_2",take_discard_1,0.0,Q-learning agent took from discard and placed at position 1,{}
"('3', 'Q')_0.0_3_2",take_discard_3,0.0,Q-learning agent took from discard and placed at position 1,{}
"('3', 'Q')_0.0_3_2",draw_deck_0,0.0,Q-learning agent took from discard and placed at position 1,{}
"('3', 'Q')_0.0_3_2",draw_deck_1,0.0,Q-learning agent took from discard and placed at position 1,{}
"('3', 'Q')_0.0_3_2",draw_deck_3,0.0,Q-learning agent took from discard and placed at position 1,{}
"('3', 'Q')_0.0_3_2",draw_deck_flip_0,0.0,Q-learning agent took from discard and placed at position 1,{}
"('3', 'Q')_0.0_3_2",draw_deck_flip_1,0.0,Q-learning agent took from discard and placed at position 1,{}
"('3', 'Q')_0.0_3_2",draw_deck_flip_3,0.0,Q-learning agent took from discard and placed at position 1,{}
"('3', '3', 'Q')_-1.5_4_3",take_discard_3,0.0,Q-learning agent took from discard and placed at position 2,{}
"('3', '3', 'Q')_-1.5_4_3",draw_deck_1,0.0,Q-learning agent took from discard and placed at position 2,{}
"('3', '3', 'Q')_-1.5_4_3",draw_deck_3,0.0,Q-learning agent took from discard and placed at position 2,{}
"('3', '3', 'Q')_-1.5_4_3",draw_deck_flip_1,0.0,Q-learning agent took from discard and placed at position 2,{}
"('3', '3', 'Q')_-1.5_4_3",draw_deck_flip_3,0.0,Q-learning agent took from discard and placed at position 2,{}
"('3', '3', '4', 'Q')_9.5_4_4",draw_deck_3,0.0,Q-learning agent took from discard and placed at position 4,{}
"('3', '3', '4', 'Q')_9.5_4_4",draw_deck_flip_3,0.0,Q-learning agent took from discard and placed at position 4,{}
"('2', 'A')_-10.0_Q_1",take_discard_1,0.0,Q-learning agent took from discard and placed at position 1,{}
"('2', 'A')_-10.0_Q_1",take_discard_2,0.0,Q-learning agent took from discard and placed at position 1,{}
"('2', 'A')_-10.0_Q_1",take_discard_3,0.0,Q-learning agent took from discard and placed at position 1,{}
"('2', 'A')_-10.0_Q_1",draw_deck_0,0.0,Q-learning agent took from discard and placed at position 1,{}
"('2', 'A')_-10.0_Q_1",draw_deck_1,0.0,Q-learning agent took from discard and placed at position 1,{}
"('2', 'A')_-10.0_Q_1",draw_deck_2,0.0,Q-learning agent took from discard and placed at position 1,{}
"('2', 'A')_-10.0_Q_1",draw_deck_3,0.0,Q-learning agent took from discard and placed at position 1,{}
"('2', 'A')_-10.0_Q_1",draw_deck_flip_0,0.0,Q-learning agent took from discard and placed at position 1,{}
"('2', 'A')_-10.0_Q_1",draw_deck_flip_1,0.0,Q-learning agent took from discard and placed at position 1,{}
"('2', 'A')_-10.0_Q_1",draw_deck_flip_2,0.0,Q-learning agent took from discard and placed at position 1,{}
"('2', 'A')_-10.0_Q_1",draw_deck_flip_3,0.0,Q-learning agent took from discard and placed at position 1,{}
"('2', '5', 'A', 'Q')_0.0_J_3",take_discard_3,0.0,Q-learning agent took from discard and placed at position 3,{}
"('2', '5', 'A', 'Q')_0.0_J_3",draw_deck_2,0.0,Q-learning agent took from discard and placed at position 3,{}
"('2', '5', 'A', 'Q')_0.0_J_3",draw_deck_3,0.0,Q-learning agent took from discard and placed at position 3,{}
"('2', '5', 'A', 'Q')_0.0_J_3",draw_deck_flip_2,0.0,Q-learning agent took from discard and placed at position 3,{}
"('2', '5', 'A', 'Q')_0.0_J_3",draw_deck_flip_3,0.0,Q-learning agent took from discard and placed at position 3,{}
"('2', '5', 'J', 'Q')_-0.5_A_4",draw_deck_3,0.0,Q-learning agent took from discard and placed at position 4,{}
"('2', '5', 'J', 'Q')_-0.5_A_4",draw_deck_flip_3,0.0,Q-learning agent took from discard and placed at position 4,{}
"('4', '5', '5', '5')_-6.5_K_4",take_discard_3,-0.19,Q-learning agent took from discard and placed at position 4,{}
"('2', '4', '5', '7')_5.0_4_4",draw_deck_2,-0.49000000000000005,Q-learning agent drew from deck and kept at position 3,{}
"('2', '3', '8', '9')_-6.0_6_4",draw_deck_2,-0.49000000000000005,Q-learning agent drew from deck and kept at position 3,{}
"('2', '6', '9', 'J')_-9.0_8_4",draw_deck_2,-0.49000000000000005,Q-learning agent drew from deck and kept at position 3,{}
"('10', '3', '5', 'K')_5.5_5_4",take_discard_3,-0.49000000000000005,Q-learning agent took from discard and placed at position 4,{}
"('3', '9', 'K', 'Q')_13.0_Q_4",draw_deck_3,-0.49000000000000005,Q-learning agent drew from deck and kept at position 4,{}
"('4', '6', '7', '8')_-7.5_K_4",draw_deck_flip_3,-0.49000000000000005,"Q-learning agent drew from deck, discarded it, and flipped position 4",{}
"('2', '5', 'J', 'Q')_-0.5_A_4",take_discard_3,-0.49000000000000005,Q-learning agent took from discard and placed at position 4,{}
